pc1,pc2,pc3,cluster,cluster_name,track_name,release_year,popularity,danceability,energy
0.507996446616026,0.3176923823342845,-0.2882432026961826,1,Acoustic and Mellow,Survival,1994,38,0.732,0.623
-1.300088152321072,-1.5984120289772001,-0.5263331178471552,0,Energetic and Danceable,Sky Fits Heaven,1998,43,0.526,0.568
-0.9319343749443827,-0.6785610076855219,0.22356917412737892,0,Energetic and Danceable,Skin,1998,43,0.572,0.806
-0.8846478315090585,-2.721079630878603,0.6402189326219788,0,Energetic and Danceable,Get Together,2005,55,0.364,0.71
2.052960105709126,-0.6210506240459165,0.6374881935433977,3,Smooth and Sophisticated,4 Minutes (feat. Justin Timberlake and Timbaland),2008,55,0.705,0.911
0.7425492409554727,-1.4462457245056015,-0.14259229629388973,0,Energetic and Danceable,Deeper and Deeper,1992,40,0.659,0.818
0.15764465706007705,-1.022116498135792,-0.33198346743122603,0,Energetic and Danceable,Shanti / Ashtangi,1998,42,0.641,0.771
-2.070834448479909,0.7891516584865735,1.2294422389401602,2,Bold and Uplifting,To Have and Not to Hold,1998,43,0.554,0.543
2.2163932603645424,-0.022508472129317916,-0.5446708248452067,3,Smooth and Sophisticated,Everybody - Original Version,1983,30,0.921,0.782
-4.085971531611495,0.35299013539423113,0.5218168936365172,2,Bold and Uplifting,Another Suitcase in Another Hall,1996,38,0.52,0.248
0.482167733855403,-1.822326704928963,0.27522000383950695,0,Energetic and Danceable,Amazing,2000,39,0.563,0.842
0.20569388983277956,-0.3552643551778529,-1.1795351584301974,0,Energetic and Danceable,Bye Bye Baby,1992,33,0.757,0.612
-0.41852736324784456,-1.7143024185409628,0.003976655706766836,0,Energetic and Danceable,Masterpiece,2012,47,0.533,0.58
1.0252850050720286,-1.1074909690791999,-0.24002606979194588,0,Energetic and Danceable,Justify My Love,2009,51,0.705,0.821
0.7325172408576294,-0.739810336002934,-0.16103896124464703,0,Energetic and Danceable,Bitch I'm Madonna,2015,62,0.722,0.63
0.2819933845879761,-1.7953772274968711,0.7924941685475902,0,Energetic and Danceable,Like a Prayer,2009,42,0.624,0.842
1.974576455397984,0.28676904442093454,1.7285921898092784,3,Smooth and Sophisticated,Material Girl,2009,39,0.742,0.883
2.2303572702575436,-0.5304398696823488,0.44338380527059956,3,Smooth and Sophisticated,4 Minutes (feat. Justin Timberlake & Timbaland),2009,38,0.753,0.931
1.9813106443942727,-0.4547644893783872,0.7378953514576724,3,Smooth and Sophisticated,Into the Groove,2009,32,0.729,0.856
2.3154013021718565,0.6255469372607542,0.12029169189851675,3,Smooth and Sophisticated,Holiday,2009,30,0.854,0.796
1.256429918160665,-0.9543208407957134,-0.3067975207348235,3,Smooth and Sophisticated,Borderline,2009,25,0.807,0.764
-0.16613923188076354,-0.12230977296699154,-0.06789442183627299,0,Energetic and Danceable,What It Feels Like for a Girl,2000,46,0.67,0.627
0.6262672988160909,-1.5445580602200035,0.08726961218800522,0,Energetic and Danceable,Sorry,2006,52,0.603,0.846
1.719740711113917,-0.16883858421700712,0.21086013062187794,3,Smooth and Sophisticated,Miles Away,2008,48,0.782,0.71
2.052960105709126,-0.6210506240459165,0.6374881935433977,3,Smooth and Sophisticated,4 Minutes (feat. Justin Timberlake and Timbaland),2008,49,0.705,0.911
2.057840228922762,-0.5703896823961189,0.8654568119797145,3,Smooth and Sophisticated,Give Me All Your Luvin',2012,53,0.68,0.885
-1.9641269747176335,-0.6513435842655964,0.29911930621945465,2,Bold and Uplifting,Take a Bow,1995,42,0.568,0.366
0.6156480182095367,0.010774182951816234,-0.8472068607973031,1,Acoustic and Mellow,Fever,1992,38,0.778,0.727
-0.19361948237757626,0.38402881050951415,0.07237589111649634,1,Acoustic and Mellow,Love Profusion,2003,45,0.702,0.467
1.466054081582123,0.24112937286784022,-0.10352985926028843,3,Smooth and Sophisticated,Music,2000,48,0.736,0.802
